Id,Target
v_n0uigtr3zg_0049,1 25.895 513.045 51.61 32.87 0;1 121.505 438.05 79.25 31.94 10.15;1 469.625 412.555 83.95 33.01 0.64;1 502.355 466.43 76.57 30.5 357;1 548.77 509.38 84.1 32.06 359.4;1 584.3 338.145 68.76 32.93 0;1 673.445 449.305 76.99 30.11 359.65;1 686.575 493.52 86.03 34.7 354.6;1 745.585 412.035 65.63 29.57 0;1 822.33 167.155 77.5 33.15 16.48;1 835.915 506.285 80.63 30.97 1.8396;1 847.755 463.615 77.17 33.11 1.2;1 911.365 763.54 71.89 29.36 109.1;1 923.165 554 79.19 31.06 48.2;1 933.645 649.375 87.51 31.73 87.7;1 1018.195 924.925 34.17 83.39 0;1 1057.185 906.87 34.95 83.2 0;1 1277.865 317.57 70.19 31.88 353.1;1 1309.53 463.635 76.22 31.29 0;1 1442.935 239.71 78.35 34.74 0;1 1525.06 296.425 83.28 33.17 0;1 1682.775 465.6 87.97 34.14 0.77;1 1896.9 457.805 46.2 34.01 0;4 1042.195 420.62 111.81 39.78 1.07;4 1168.57 235.325 89.8 39.83 359.2;4 1448.955 412.175 73.03 30.83 0;4 1639.1 240.83 105.4 41.64 0;5 476 244.28 185.96 50.88 359.4;7 196.02 294.01 281.58 51.28 359.5;7 246 460.38 203.5 47.46 0;7 402.715 343.14 114.05 41.42 0;7 815.505 343.52 93.25 37.66 0;7 1052.425 268.385 151.57 44.95 12.7;7 1094.605 336.42 90.97 32.48 0;7 1285.815 240.965 106.73 48.01 359.2;9 767.27 512.66 39.4 12.54 5.4;9 865.715 535.26 44.27 14.3 351.3;9 904.93 705.39 37.72 13.32 81.72
v_n1q2cs6cu3_0000,1 101.89 513.865 93.12 34.63 0;1 781.285 514.93 98.17 39.2 0;1 864.94 428.595 92.94 33.15 346.725
v_n1q2cs6cu3_0049,1 962.655 502.99 94.17 39.46 0;1 998.56 117.02 92.94 33.14 266.1091;1 972.75 1040.45 38.1 79.1 0;1 1514.75 501.865 93.12 34.63 0;8 363.315 463.57 91.55 33.8 0
v_n1syss296d_0000,1 294.375 505.07 99.07 58.6 0;1 1008.79 707.395 48.84 94.89 0;9 1093.21 519.72 39.06 29.3 0;9 1168.555 484.84 44.65 23.72 0
v_n1syss296d_0049,1 859.49 524.61 48.84 94.88 286.5;9 399 525.3 46 23.72 0;9 1396.695 529.49 37.69 29.3 0
v_n27nh7bsdb_0000,1 327.93 553.125 33.3 84.15 90.1;1 561.905 501.835 35.61 88.63 89.4;1 973.575 639.97 33.09 85.18 0;1 979.915 101.2 30.11 85 0;1 990.98 1054.275 30.7 51.45 6.4;1 1020.605 530.23 34.01 85.04 359.2;1 1160.675 559.84 91.47 33.6 348.65;1 1587.64 513.55 91 29.32 0;9 953.54 225.3 10.6 45.6 0;9 986.38 243.115 10.58 39.97 3.1
v_n27nh7bsdb_0049,1 559.185 501.95 35.61 88.62 89.4;1 975.62 299.05 30.1 85 0;1 983.645 182.11 31.33 68.8 2.6;1 990.97 44.12 29.3 78.2 0;1 1025.195 716.67 88.93 33.6 279.1;1 1007.71 962.655 34 86.29 2.1;1 1261.775 513.25 89.41 29.32 0;1 1886.95 527.085 66.1 31.19 0;9 935.11 431.52 10.6 39.86 11.7;9 955.51 443.935 10.58 39.97 17.7
v_n2pd1bhie3_0000,1 724.22 509.135 93.28 48.61 0;9 195.39 507.17 47.3 21.02 0
v_n2pd1bhie3_0049,none
v_n2wkb0122u_0000,1 848.765 927.01 78.19 29.58 88.8;1 922.7 1019.41 30.4 76.6 0;1 924.31 928.34 28.7 73.3 0;1 967.395 870.755 31.07 70.19 0;1 977.08 965.745 29.1 79.09 0;9 995.82 758.865 9.64 36.99 359.1;9 997.335 850.33 10.69 37.38 354.6147;9 1026.72 215.2 38.32 15.76 0
v_n2wkb0122u_0049,1 922.43 1019.19 30.4 76.6 0;1 924.41 922.33 28.7 73.3 0;1 967.165 869.115 31.07 70.19 0;1 976.17 962.105 29.1 79.09 0;7 969.335 1054.835 29.39 50.33 0;7 1541.35 229.755 113.3 42.61 0;9 995.17 751.885 9.64 36.99 359.1;9 996.41 850.13 10.68 37.38 352.3894
v_n3c9i6q2j2_0000,1 31.98 521.035 63.84 43.15 359.9;1 1003.365 115.515 48.75 104.85 0;8 506.14 487.37 27.18 84.68 270.7
v_n3c9i6q2j2_0049,1 1875.735 509.5 88.53 44.48 344.4;8 19.175 512.98 27.17 37.98 268.5
v_n3tzq8pnwn_0000,1 270.015 532.88 87.97 35.84 0;1 956.34 882.585 83.86 36.51 269.4;1 938.765 985.03 35.87 86.1 0;1 959.27 498.33 36.54 87.56 6.4;1 980.235 1057.765 37.79 44.47 344.2;1 996.82 769.605 36.9 87.41 0;1 1043.815 235.925 76.85 36.05 19.23;1 1081.61 545.34 82.6 34.6 349;7 779.42 522.085 51.38 150.79 69.5
v_n3tzq8pnwn_0049,1 794.52 568.78 82.6 34.6 359.75;1 955.14 882.325 83.86 34.11 269.4;1 939.125 985.03 35.87 86.1 0;1 984.705 218.225 73.21 36.05 39.94;1 973.35 806.245 36.54 87.57 334.02;1 980.485 1058.675 37.79 42.65 344.2;1 997.76 968.88 36.9 90.58 0;7 267.87 535.335 51.38 151.49 90.2
v_n3wxjglg5m_0000,1 820.815 499.12 36.57 80.4 63.78;1 942.525 856.12 87.55 36.12 271.1;1 935.255 418.29 36.69 84.8 0;1 982.72 1065.435 33.86 29.13 0;1 995.64 714.165 37.12 85.97 0;1 1060.445 1048.245 42.35 63.51 0;1 1297.19 504.955 101.1 36.37 0;9 20.38 568.585 13.96 40.23 269.3;9 1554.345 519.835 46.73 11.31 0
v_n3wxjglg5m_0049,1 265.385 515.985 36.57 87.37 89.16;1 934.32 837.41 36.68 84.8 0;1 932.645 1064.32 25.61 31.36 271.1;1 939.75 46.93 34.3 84.74 0;1 1013.7 511.325 93.2 36.55 0;1 1057.955 1050.615 42.35 58.77 0;1 1427.52 512.465 89.88 36.79 0;9 1194.77 526.65 46.72 11.3 0
v_n4yxetanzq_0000,1 919.17 878.15 30.4 76.6 0;1 918.5 746.77 28.7 73.3 0;1 918.41 1067.8 28.5 24.4 0;1 966.285 835.53 31.07 70.2 0;1 976.845 946.13 29.11 79.1 0;7 969.335 1052.79 29.39 54.42 0;7 1195.15 243.495 113.3 42.61 0;9 958.25 652.9 11.3 32 347.8;9 973.915 728.16 10.69 37.38 352.5143;9 994.5 744.625 9.64 36.99 359.1
v_n4yxetanzq_0049,1 862.6 381.03 28.7 73.3 343.6;1 894.01 517.05 30.4 76.6 353.35;1 917.91 787.15 28.5 77.42 0;1 918.525 1021.54 28.29 78.52 0;1 976.825 715.45 29.11 79.1 0;1 1013.365 529.525 31.07 70.19 29.1;7 972.775 1035.95 29.05 88.1 0;7 975.615 898.11 29.39 97.6 0;7 1181.16 246.24 113.3 42.62 0;9 806.62 165.98 11.3 32 320.35;9 939.54 851.33 8.6 31.7 0;9 1202.29 445.315 9.64 36.99 75.55;9 1427.12 456.195 10.68 37.39 85.55
v_n5ls4wz3qs_0000,1 217.755 486.94 105.43 41.78 0;1 351.55 495.425 93.24 40.19 0;1 658.31 490.46 95.2 37.2 359.4;1 825.835 488.765 92.25 37.71 359;1 905.625 540.9 91.77 39.18 356.4;1 901.755 654.125 37.89 87.99 0;1 913.6 1021.84 36.5 90.16 0.18;1 928.015 790.405 38.39 94.57 3.88;1 985.58 639.33 35.88 87.44 4.02;1 1157.96 544.22 89.34 41.6 0;1 1265.03 488.35 92.06 38.62 0;1 1838.67 493.49 89.32 39.56 0;1 1908.38 546.025 23.24 93.91 90.1;4 1556.525 523.23 122.61 45.22 357.1;9 1326.51 574.55 42.26 13.12 0
v_n5ls4wz3qs_0049,1 443.72 482.96 99.94 41.78 0;1 602.305 489.45 90.49 40 0;1 901.98 630.39 37.06 87.18 0;1 917.52 1056.915 38.98 46.17 0;1 927.94 747.365 36.5 87.79 5.9;1 947.275 623.165 38.39 89.31 5.8;1 964.82 928.58 39.08 95.22 1.32;1 1105.395 554.815 35.87 85.19 78.27;1 1188.49 481 87.24 37.2 359.4;1 1379.685 492.355 88.15 37.71 2.5;1 1558.265 489.375 91.77 39.17 358.66;1 1714.325 539.98 91.91 41.6 0;1 1765.89 487.38 97.1 38.62 0
v_n6l7s4hft6_0000,1 237.84 521.375 103.46 49.45 358.7;1 1218.17 487.705 97.84 44.67 359.4
v_n6l7s4hft6_0049,1 756.21 496.105 97.84 44.67 355.6
v_n7f0v4scts_0000,none
v_n7f0v4scts_0049,1 1005.25 793.46 43.28 95 0
v_n7frhu3odv_0000,1 1340.42 498.625 98.54 45.99 0;1 1900.55 511.13 38.9 47.34 0
v_n7frhu3odv_0049,1 942.32 496 98.54 45.98 0;1 1319.3 496.5 112.28 47.34 2
v_n7htxw20g2_0000,1 538.12 514.455 96.3 41.65 0;1 981.21 847.34 33.4 96.4 0;1 990.05 235.37 36.24 109.1 359.5;1 995.13 1046.7 39.1 66.6 0;1 1210.465 531.615 93.91 34.79 0
v_n7htxw20g2_0049,1 587.95 481.89 90.4 37.2 0;1 980.99 705.715 33.4 96.39 0;1 989.7 911.68 39.1 89.8 0;1 1034.31 510.57 98.54 39.22 0;1 1600.295 528.86 96.29 41.66 0
v_n897cnclxy_0000,1 954.145 485.49 106.43 45.98 0
v_n897cnclxy_0049,1 260.42 519.65 106.42 45.98 0
v_napxlnh1tp_0000,1 192.71 524.88 100.6 37.12 0;1 986.18 745.18 35 96.94 0;2 1450.655 577.93 129.37 43.04 2;7 1032.25 175.725 101.64 42.47 270.4
v_napxlnh1tp_0049,1 212.03 474.635 88.5 35.05 0;1 488.65 512.54 103.06 39.22 0;1 745.605 461.955 89.71 34.07 0;1 865.48 525.29 100.6 37.12 1.0444;1 1003.36 405.48 35 96.94 3.1;2 1864.395 588.835 111.21 43.05 2
v_nasozwjaax_0000,1 1006.185 872.13 38.89 100.76 0;1 1049.815 531.975 87.77 38.57 359.9
v_nasozwjaax_0049,1 612.695 538.885 89.29 38.57 359.9;1 992.385 646.04 38.89 95.34 349.98
v_nezsuyd0pz_0000,3 1055.29 509.13 158.34 48.98 0
v_nezsuyd0pz_0049,3 1875.01 519.87 89.98 48.98 0
v_ng1l0tmo8q_0000,none
v_ng1l0tmo8q_0049,none
v_ngt2uav5ar_0000,1 29.85 418.765 59.7 37.09 0;1 122.94 120.89 76.24 35.34 0.5;1 205.245 427.29 84.35 34.82 0;1 397.875 419.98 87.37 34.44 0;1 456.685 466.745 80.15 33.17 0;1 464.6 514.725 71.9 31.21 0;1 606.33 421.185 87.68 36.81 0;1 663.75 467.19 80.32 34.78 0;1 688.285 519.635 86.51 32.25 0.48;1 833.145 422.83 75.67 32.98 0;1 838.965 815.42 71.89 29.36 161.2;1 870.445 522.95 83.17 32.06 0.7;1 912.165 862.865 79.95 32.93 91.8;1 939.53 667.185 81.34 32.39 89.54;1 981.96 472.92 86.12 32.32 2.76;1 1016.495 1026.615 31.45 86.25 0;1 1016.9 912.515 26.8 75.87 0;1 1068.44 418.665 80.7 29.47 0.5;1 1063.21 1007.435 32.6 83.49 0;1 1062.505 906.85 29.85 87.18 0;1 1168.75 464.45 83.6 33.62 0;1 1341.48 468.54 69.84 30.2 0;1 1368.17 419.83 84.24 32.48 0;1 1447.13 514.225 82.58 32.91 0;1 1516.44 779.765 82.14 33.83 18.4;1 1868.145 468.01 77.67 29.32 0;4 1586.61 471.65 79.74 31.04 359.7;4 1678.21 414.19 77.66 30.04 0.4;4 1915.95 514.88 8.1 30.7 0
v_ngt2uav5ar_0049,1 122.94 119.555 76.24 35.33 0.5;1 403.68 420.155 90.86 37.09 0;1 634.515 423.845 84.35 34.83 359.46;1 776.48 510.615 68.02 31.21 357.31;1 798.555 424.57 83.11 34.44 0.7;1 840.325 815.25 71.89 29.36 161.2;1 912.275 862.715 79.95 32.93 91.8;1 944.38 798.905 81.34 32.39 87.6;1 964.495 526.955 82.07 32.25 1.5;1 967.87 470.555 75.88 33.17 0;1 1016.495 1026.615 31.45 86.25 0;1 1016.9 912.515 26.8 75.87 0;1 1063.21 1007.435 32.6 83.49 0;1 1062.505 906.85 29.85 87.18 0;1 1097.545 422.155 84.37 36.81 0;1 1192.95 471.32 80.32 34.78 0;1 1361.955 519.33 83.17 32.06 359.7;1 1464.415 423.5 75.67 32.98 0;1 1544.235 780.675 82.15 33.83 4.2;1 1700.06 507.845 86.12 32.33 0.3;1 1760.88 412.225 80.7 29.47 359.8;1 1828.65 459.715 83.6 33.61 0;7 161.02 469.7 166.9 41.04 0
v_nh9zu506re_0000,1 120.16 490.725 89.98 39.33 0;1 487.13 541.905 79.08 33.11 0;1 728.215 527.245 83.97 36.41 0;1 888.77 463.315 37.68 94.41 30.4;1 943.795 1007.735 82.23 34.97 269.2;1 941.75 898.95 33.98 89.66 0;1 991.245 949.155 86.43 38.91 270.4;1 998.635 723.53 89.77 39.28 275;1 989.72 843.975 34.22 87.51 0;1 1017.065 602.965 86.05 36.09 326.1;1 1287.92 510.615 95.2 36.21 0;1 1526.645 501.585 90.71 34.97 0;1 1791.875 556.47 98.15 37.56 345.9;7 182.84 542.41 107.52 37.72 0;7 985.235 415.635 42.17 109.81 359.2
v_nh9zu506re_0049,1 81.3 537.97 91.64 36.4 0;1 114.76 490.995 89.98 39.33 0;1 516.32 541.735 37.68 88.87 87.79;1 943.475 1007.695 82.23 34.97 269.2;1 945.85 704.325 86.04 36.09 292.4373;1 941.855 898.525 33.99 89.65 0;1 991.305 948.965 86.43 38.91 270.4;1 999.215 725.09 89.77 39.28 275;1 990.045 843.975 34.21 87.51 0;1 1237.96 511.765 89.54 36.21 0;1 1361.215 506.025 90.71 34.97 0;1 1499.925 516.085 89.55 37.47 0;1 1721.345 567.12 98.15 37.56 355;1 1825.22 519.02 95.26 38.34 0;7 988.5 571.67 42.18 103.82 355.69
v_njdxvi6q31_0000,1 583.615 449.98 94.41 34.02 356.6;1 635.19 559.01 105.3 35.9 0
v_njdxvi6q31_0049,1 281.445 473.815 104.79 38.87 0;1 963.475 430.245 94.41 34.01 339;1 1451.42 566.73 105.3 35.9 0;8 39.6 542.825 79.2 33.09 0;8 371.14 569.41 66.76 26.8 0;8 394.2 523.65 63.7 26.6 0
v_nnkie3gs8k_0000,1 845.98 495.525 96.24 38.79 0;1 858.21 553.33 98.5 36.5 1.6;1 921.21 366.755 37.62 93.43 0;1 980.7 182.955 35.4 88.09 359.7;1 1004.19 628.06 38 103.5 19.075;1 1387.365 496.14 98.89 38 1.2;1 1390.415 553.455 101.99 39.07 3.6;1 1523.89 550.65 94.2 38.1 0;1 1551.455 508.115 93.21 37.35 358.2;1 1639.095 554.28 105.09 39.3 0;1 1655.37 504.71 89.04 36.18 0;1 1761.18 554.99 101.9 37.74 0.1;1 1799.92 498.92 101.1 36.24 359.1;1 1867.49 564.875 96.3 32.63 0;1 1895.275 494.615 49.45 36.25 0;9 907.575 1037.535 10.63 40.79 0;9 989.91 985.24 11.3 40.9 0
v_nnkie3gs8k_0049,1 316.57 491.1 96.4 42.92 0;1 918.045 825.885 33.77 89.07 0;1 981.75 967.38 40.16 94.14 0;1 1048.36 552.68 98.5 36.5 354.8;1 1083.46 491.355 96.24 38.79 0;1 1234.75 543.81 38 103.5 89;1 1392.165 556.315 101.99 39.07 3.6;1 1407.615 498.66 98.89 38 1.2;1 1525.28 551.41 94.2 38.1 0;1 1551.49 509.095 93.2 37.35 358.2;1 1638.28 554.88 105.08 39.3 0;1 1655.635 505.51 89.05 36.18 0;1 1760.925 555.62 101.91 37.74 0.1;1 1800.715 499.295 101.11 36.25 359.1;1 1867.88 565.375 96.3 32.63 0;1 1895.34 495.395 49.32 36.25 0;9 904.545 447.505 10.63 40.79 0;9 986.83 637.89 11.3 40.9 19.96
v_no5kpay4p2_0000,none
v_no5kpay4p2_0049,none
v_nolmtad7q3_0000,1 233.415 289.445 26.87 68.61 268.6;1 401.195 114.05 30.25 76.72 268.7;1 671.59 367.97 75.82 28.04 0;1 675.63 411.26 65.86 26.18 0;1 695.035 286.45 26.87 76.72 270.1;1 705.135 124.96 26.87 76.72 293.7304;1 905.945 435.65 28.15 71.48 350.88;1 912.615 895.18 27.07 80.6 0;1 919.95 718.13 30.7 84.8 0;1 920.89 1059.95 29.62 39.9 0;1 965.865 939.495 29.95 75.83 0;1 972.41 755.34 32.9 74.44 0;1 986.405 575.86 29.21 79.7 11.04;1 1211.88 441.45 33.36 79.4 78.1333;1 1770.835 412.2 26.87 76.72 88.4;9 846.79 677.03 37.14 10.3 88.4;9 961.12 1051.705 11.1 25.85 0
v_nolmtad7q3_0049,1 16.265 114.745 26.87 33.61 268.1;1 23.785 273.8 26.87 47 270.1;1 265.985 414.75 76.39 27.8 0;1 673.16 366.97 75.82 28.04 0;1 675.66 410.45 65.86 26.18 0;1 705.845 123.555 28.15 71.47 295.3;1 831.89 279.28 30.7 84.8 335.1214;1 905.645 494.11 27.07 80.6 353.0071;1 917.95 711.54 29.62 77.4 0;1 967.13 772.17 30.9 83.9 0;1 998.975 551.07 29.95 75.82 29.5647;1 1100.015 468.8 32.91 74.44 64.95;1 1332.185 446.43 29.21 79.7 87.5;2 119.955 465.525 120.47 30.43 0;7 923.16 923.98 31.4 100.56 0;9 946.91 584.735 11.1 25.85 0
v_nos5a59nd1_0000,1 556.375 503.405 35.61 88.63 89.4;1 909.28 453.61 31.32 68.8 34.8;1 972.685 103.43 30.61 71.5 0;1 974.815 685.385 30.11 81.31 0;1 983.49 224.05 29.3 78.2 0;1 1012.495 525.59 83.05 29.32 355.7;1 1498.445 517.875 96.59 31.19 0;1 1717.05 535.44 99.8 35.16 0;9 594.99 540.755 10.58 39.97 88.5333;9 928.63 681.88 10.6 39.86 357.1375
v_nos5a59nd1_0049,1 431.175 558.59 31.33 68.8 89;1 554.065 507.01 35.61 88.62 89.4;1 706.625 551 83.05 29.32 355.7;1 967.955 283.3 30.61 69.78 0;1 969.665 98.265 32.63 84.51 0;1 969.825 1043.05 30.11 73.9 0;1 978.02 534.985 29.3 77.35 0;1 1219.405 505.175 91.11 31.19 4.9;1 1337.74 549.35 91.9 35.16 355.4;1 1677.46 524.62 91.76 30.32 0
v_np1bkr5e9h_0000,1 1247.995 510.655 36.63 88.59 82.3;1 1798.65 503.935 102.36 42.65 357.6
v_np1bkr5e9h_0049,1 1086.185 473.89 36.63 88.6 118.51;1 1383.32 492.565 102.36 42.65 0.4;1 1667.78 512.04 95.58 41.14 359.4
v_nrsuxe1wsf_0000,1 659.17 547.63 95.46 40.3 0;1 873.075 525.335 72.25 39.47 0;1 1206.165 535.5 95.45 40.3 0;1 1840.03 502.62 95.46 40.3 350.3;9 1002.125 349.285 17.53 43.81 337.7
v_nrsuxe1wsf_0049,1 109.675 521.02 76.73 39.46 0;1 760.885 537.625 95.45 40.31 0;1 1388.25 527.935 98.38 40.31 357.6;9 1457.09 485.22 55.38 15.84 0.2
v_nshmna89zd_0000,1 176.41 266.19 30.56 76.82 272.3;1 287.22 1008.46 86.76 36.54 0;1 359.175 469.955 83.85 33.35 0;1 569.19 1010.985 87.22 38.65 359.3;1 662.665 432.49 78.75 29.42 0;1 823.22 325.82 35.04 81 316.15;1 869.875 287.095 33.03 77.71 317.27;1 899.635 434.585 34.95 83.01 346.04;1 1093.29 316.35 78.6 39.06 0;1 1135.825 215.475 81.51 34.05 0;1 1192.15 314.36 73.1 33.82 0;1 1231.64 265.05 104.32 41.34 0;1 1240.535 217.46 82.61 34.74 0.2;1 1335.525 214.25 84.29 37.26 0;1 1483.715 310.1 87.45 36.56 0;1 1531.44 261.9 76.22 32.62 0;7 410.485 1018.975 150.29 55.09 0;7 536.255 106.645 58.83 125.05 273.12;7 637.235 381.655 122.59 42.27 0;7 730.865 468.095 80.47 29.73 0;7 1100.045 263.5 90.95 42.4 0;9 767.86 432.96 38.68 11.2 0.5;9 1215.445 77.575 33.49 12.39 0;9 1750.36 206.635 40.04 13.17 0
v_nshmna89zd_0049,1 78.375 478.235 83.21 33.87 0;1 287.365 1009.535 86.75 36.55 0;1 331.885 287.02 35.05 81 269.62;1 331.205 231.36 33.03 77.72 269;1 467.645 307.705 34.95 83.01 269.62;1 568.88 1011.915 87.22 38.65 359.3;1 580.52 475.265 83.84 33.35 0;1 667.11 433.155 78.74 29.41 0;1 925.175 695.905 34.91 98.91 358;1 963.79 848.05 32.7 79.9 0;1 1093.01 316.68 78.6 39.06 0;1 1135.435 215.815 81.51 34.05 0;1 1191.74 314.36 73.1 33.82 0;1 1210.02 266.31 104.32 42.7 0;1 1240.27 217.13 82.62 34.74 0.2;1 1296.435 314.815 87.45 36.57 0;1 1322.705 264.34 68.55 32.62 0;1 1332.5 214.425 84.3 37.25 0;1 1500.06 213.685 96.3 41.03 0;1 1614.775 312.185 88.15 32.97 0;1 1778.795 262.785 91.93 37.97 0;4 349.46 436.635 103.92 34.55 0;7 410.375 1019.31 150.29 55.08 0;7 637.35 381.88 122.6 42.28 0;7 731.325 468.555 80.47 29.73 0;7 1100.565 264.055 90.95 42.41 0;7 1539.26 262.7 112.1 46.2 0;9 561.725 75.58 32.51 12.38 0;9 580.42 502.585 38.26 10.99 0;9 768.72 433.395 38.68 11.19 0.1;9 1319.38 239.945 34.84 11.11 357.92
v_ntfaiyvo5c_0000,1 900.66 532.28 100.48 43.26 0
v_ntfaiyvo5c_0049,1 189.03 519.72 100.48 43.26 0
v_nu9b9y1600_0000,1 417.44 534.43 94.46 38.5 0;1 978.175 1001.5 37.99 93.2 0;7 954.785 505.73 177.27 46.4 1.2;8 1015.27 354.46 67.94 27.12 294.3
v_nu9b9y1600_0049,1 1000.525 632.57 37.99 93.2 0;1 1270.56 526.13 94.46 38.5 0;7 1627.795 518.86 177.27 46.4 1.2
v_nv3egmlxyz_0000,1 310.065 448 119.97 44.8 0;1 472.57 451.98 97.04 40.6 0;1 596.24 445.78 87.3 34.2 0;1 702.7 469.61 78.1 37.54 0;1 759.58 517.16 89.42 36.68 0;1 810.29 468.145 91.5 38.85 0;1 974.8 591.805 37.68 88.43 9.73;1 1098.11 453.925 89.54 38.15 0;1 1198.39 454.195 89.62 37.97 0;1 1307.87 458.83 87.52 37.02 0;1 1418.985 525.71 93.47 36.56 0;1 1413.19 464.39 36.7 84.78 90.1;1 1539.775 460.36 79.75 36.08 0;1 1556.89 513.75 101.4 44.14 0;1 1732.155 447.97 42.31 94.1 89;1 1780.9 539.485 93 35.53 0;1 1872.37 446.34 95.26 39.64 0;1 1914.275 534.985 11.45 38.27 0
v_nv3egmlxyz_0049,1 23.77 507.275 47.54 41.05 0;1 354.16 448.49 117.06 39.3 0;1 481.16 453.22 97.04 40.6 0;1 616.89 445.03 87.3 34.2 0;1 733.66 468.265 78.1 37.53 0;1 796.96 517.14 89.42 36.68 0;1 848.7 469.165 91.5 38.85 0;1 990.38 521.3 37.68 86.58 7.2;1 1097.185 453.925 87.69 38.15 0;1 1198.665 453.465 89.61 37.97 0;1 1310.625 458.4 87.51 37.02 0;1 1437.03 525.33 93.48 36.56 0;1 1503.705 460.055 36.71 87.27 90.1;1 1640.35 510.115 101.4 44.53 0;1 1745.425 460.37 83.13 36.08 0;1 1780.62 539.415 93 35.53 0;2 126.76 454.305 83.64 33.29 0;5 910.01 903.875 62.5 256.21 0
v_nxo50y3em6_0000,1 325.07 491.965 95.72 40.23 0;1 501.75 539.3 95.24 41.6 0;1 555.88 489.88 103.52 38.62 0;1 685.42 480.53 86.04 35.16 0;1 940.115 483.65 92.09 39.56 0;1 917.67 739.71 39 96.7 0;1 919.73 907.73 39.2 111.52 0;1 963.555 543.09 89.53 36.6 0;1 970.845 1049.4 38.87 61.2 0;1 985.63 662.75 35.74 91.64 0;1 991.815 947.5 37.81 79.4 0;1 1138.98 540.075 83.2 34.37 0;1 1152.2 474.65 91.48 37.76 2.1;1 1257.89 478.75 91 38.04 359.9;1 1369.48 536.785 87.64 36.11 0.8;1 1371.54 494.695 87.32 38.05 358.8;1 1490.3 486.52 42.36 91.14 87.9673;1 1568.685 542.655 110.89 40.75 359.1;1 1617.42 487.435 36.56 93.41 89.1;1 1747.775 480.415 97.69 39.93 359.8;1 1859.485 546.975 91.47 39.25 359.1;1 1894.91 487.78 44.44 87.74 88.7;4 723.61 541.64 127.1 47.16 0.6;4 982.85 826.99 36.38 96.52 0;7 901.655 1021.515 45.53 116.97 0;9 1911.75 578.85 16.5 11.06 0.7
v_nxo50y3em6_0049,1 40.14 493.655 80.28 41.87 0;1 419.46 489.895 97.5 37.21 359.08;1 545.245 500.12 92.25 37.7 359;1 646.88 490.075 99.92 38.63 0;1 656.3 541.565 95.24 41.59 0;1 815.81 465.18 83.18 35.16 348.6;1 911.63 543.49 39 94.54 359.4;1 917.53 721.82 39.2 106.9 0;1 967.01 1048.65 38.86 62.7 0;1 976.095 471.22 35.75 91.64 356.26;1 988.45 880.02 37.82 79.4 0;1 1047.24 481.815 83.76 39.57 0;1 1150.71 474.65 91.48 37.76 2.1;1 1192.815 546.27 89.53 36.6 0;1 1256.6 478.1 91 38.04 359.9;1 1351.145 544.495 83.19 34.37 0.3;1 1371.355 494.5 87.49 38.06 358.8;1 1468.875 538.53 87.63 36.1 0.66;1 1492.14 485.98 42.36 91.14 88.3;1 1617.6 487.455 36.56 93.41 89.1;1 1711.375 541.94 113.31 40.74 359.1;1 1747.82 479.325 97.68 39.93 359.8;1 1861.98 547.11 91.48 39.24 0.1;1 1896.12 487.58 44.44 87.74 88.7;4 791.9 541.965 127.1 47.15 0.6;4 981.09 742.795 36.38 96.51 0;7 900.255 970.38 45.53 118.7 0
v_nyq55ihebt_0000,1 475.86 518.555 32 78.17 86.2818;1 869.945 493.69 33.07 85.96 54.8545;1 982.24 748.33 29.9 81.24 3.2727;1 1002.575 222.16 29.45 69.8 8.3;1 1018.14 113.675 28.86 71.81 1.4182;1 1449.67 491.155 88.7 28.07 0;1 1696.475 508.64 100.95 32.94 0
v_nyq55ihebt_0049,1 178.44 515.865 32 78.17 93.46;1 267.495 560.905 33.07 85.95 86;1 903.555 478.07 29.45 69.8 51.2714;1 991.21 113.41 30.26 80.78 339.8;1 1002.62 255.3 28.86 66.28 6.8286;1 1207.76 487.015 88.7 28.07 0;1 1380.745 513.79 100.95 32.94 357.1
v_o081kolynu_0000,1 982.59 890.64 39.1 92.36 0;1 980.53 640.36 33.4 96.4 0;1 985.61 1012.84 37.4 95.1 0;1 990.7 780 39.1 89.8 0;1 1214.455 527.005 106.19 36.95 0;1 1667.88 520.79 100.06 39.5 0;8 718.38 492.04 67.44 28.92 0
v_o081kolynu_0048,1 265.745 486.195 106.95 40.15 0;1 981.59 877.02 39.1 92.36 0;1 985.25 1001.62 37.4 95.1 0;1 984.76 426.13 33.4 96.4 0;1 990.77 760.55 39.1 89.8 0;8 1555.19 520.045 67.44 28.93 0
v_o2fog423rx_0000,1 315.63 471.15 103.6 43.96 0;1 446.505 462.295 97.31 37.37 0;1 551.745 468.62 97.69 41.48 0;1 742.975 459.61 99.83 42.72 0;1 886.335 452.375 92.69 36.21 0;1 893.09 888.055 37.16 100.57 0;1 894.86 654.2 36.3 93.1 0;1 905.57 1004.175 37.94 91.21 0;1 943.93 279.565 43.04 89.71 0;1 967.535 517.11 79.73 34.68 0;1 955.31 823.91 40.3 98.1 0;1 966.6 1061.86 39.26 36.28 0;1 981.02 963.26 37.26 94.7 0
