Id,Target
v_qnz9ljiztb_0000,none
v_qophc60wi2_0000,1 34.27 533.73 40.54 68 269.5
v_qpk6shm347_0000,1 135.84 480.905 32.8 88.05 93.3;1 556.135 498.08 35.61 88.62 89.4;1 630.19 563.145 86.38 34.27 358.7;1 895.68 464.22 29.7 82.48 40.88;1 960.07 221.545 33.3 84.15 0;1 959.505 382.92 31.47 83.5 2.66;1 975.38 4.805 33.1 9.49 0;1 1012.23 744.17 78.8 30.2 286.62;1 1017.99 557.96 35.8 90.68 0;1 1019.645 418.21 31.91 78.4 0;1 1021.69 241.975 30.7 86.61 0;1 1840.935 526.34 101.99 33.6 0;2 1046.445 40.375 31.15 80.75 347.1;7 235.87 546.915 30.3 102.51 91.2
v_qvyqosu3fi_0000,1 606.36 526.725 101.82 49.93 359.8;1 1600.04 538.955 87.98 43.15 357.58
v_qxwgg5f9u7_0000,1 338.165 466.045 86.19 34.77 0;1 534.35 256.355 31.32 76.95 272.5;1 711.23 159.9 27.44 66.84 278.19;1 770.645 504.78 71.89 29.36 353.1;1 926.345 282.41 33.63 79 333.56;1 982.55 527.7 30.22 79.18 350.96;1 1002.15 782.02 31.34 78.4 359.1;1 1007.495 977.78 31.27 81.3 0;1 1037.71 633.45 31.14 76.1 355.6;1 1055.595 867.245 32.93 86.57 0;1 1056.765 1055.375 29.75 49.25 0;1 1127.745 914.145 71.49 34.31 2.6;1 1366.985 295.375 72.43 33.11 359.2;1 1653.545 423.765 31.31 80.29 88.52;7 1018.52 441.82 36.82 126.28 344.49;9 785.095 474.52 35.53 14.8 359.3;9 1796.91 238.255 47.92 19.85 358.74
v_qyqmroaohi_0000,1 524.38 461.98 83.62 36.08 0;1 675.31 449.57 93.5 39.64 0;1 823.425 517.98 92.37 36.08 0;1 860.995 461.17 90.49 36.88 0;1 906.025 752.955 41.09 93.13 0;1 958.275 957.88 35.19 90.2 0;1 962.965 765.895 42.31 92.91 0;1 965.63 198.205 37.98 88.51 0;1 987.05 596.12 40.2 89.1 7.52;1 1025.805 458.63 89.47 40.14 0;1 1088.35 509.595 88.34 38.99 0;1 1784.565 540.405 92.99 35.53 0;1 1790.105 453.24 90.03 36.8 0;1 1905.545 534.985 28.91 38.27 0
v_qzk918g6sp_0000,1 263.995 1007.355 89.93 36.55 0;1 409.925 112.27 37.37 84.16 268.95;1 569.82 1009.1 87.22 38.64 359.3;1 566.185 232.825 32.53 81.13 274.1;1 905.115 468.455 32.33 75.73 347.07;1 1100.04 315.47 78.6 39.06 0;1 1558.105 421.82 32.11 78.3 86.9;1 1681.965 308.38 78.35 33.82 0;1 1708.81 469.145 31.76 80.39 89.8;1 1851.43 210.115 88.3 34.05 0;1 1827.46 388.12 31.22 81.1 89.1;7 404.01 1014.37 150.92 55.08 0;7 637.005 381.19 122.59 42.28 0;7 730.015 467.285 80.47 29.73 0;7 843.68 331.285 46.56 125.55 324.38;7 1732.45 255.955 112.62 40.51 0
v_qzknl5ks80_0000,1 178.835 441.045 81.99 32.91 0;1 272.275 1013.155 90.87 37.93 0;1 605.895 426.085 89.45 37.61 0;1 637.35 1061.005 73.62 36.41 5;1 832.855 883.98 85.17 37.02 92.55;1 907.755 1000 32.91 81.16 0;1 909.505 886.69 35.85 86.44 0.6828;1 952.675 985.815 30.39 82.41 0;1 963.495 874.39 33.57 75.38 0;1 1301.295 466.465 77.31 31.59 359.6;1 1439.14 386.52 79.4 34.7 358.7;1 1550.06 427.7 80.32 31.44 0;1 1827.425 430.825 83.41 32.77 359.8;4 875.48 439.235 97.62 38.55 0.8;7 1262.265 257.985 103.63 47.95 0;8 388.895 371.73 60.41 26.5 0
v_qzyxrmn7gg_0000,1 959.365 504.285 95.03 40.87 0;1 1133.07 542.92 97.9 41.12 0.2
v_r0bgvj4nuz_0000,1 85.38 415.73 95.8 34.8 0;1 137.54 371.945 68.24 27.85 0;1 204.155 425.9 83.99 29.8 0;1 239.5 474.03 70.28 29.2 0;1 293.87 101.425 70 32.97 0;1 325.255 426.59 75.89 29.24 0;1 356.53 469.255 79.78 31.59 0;1 359.91 370.27 78.6 33.8 0;1 418.6 416.83 77.62 28.62 0;1 441.36 301.62 83.4 32.9 0;1 506.85 420.56 79.5 30 0;1 545.005 122.955 81.19 33.79 0;1 587.44 373.935 97.16 33.63 0;1 609.47 424.09 78.8 30.8 0;1 616.51 469.015 86.1 30.89 0;1 669.6 1011.55 91.8 34.3 5.5385;1 747.64 97.78 89.38 35.9 0;1 780.61 496.1 71.2 27.5 17.1;1 925.3 375.53 78.9 31.8 0;1 975.98 205.65 90.1 32.7 0.9;1 966.36 804.81 28.4 75.7 358.4;1 997.99 302.925 72.42 27.19 0;1 1044.17 256.19 90.3 35.46 0;1 1141.64 289.58 88.3 33.9 0;1 1154.59 372.66 74.5 29 0;1 1221.28 249.3 89.3 29.4 0;1 1312.47 205.03 77.9 32.5 0;1 1471.65 196.47 82 31.6 0;1 1503.27 292.17 85.1 33.5 0;1 1588.23 197.4 84.72 30.32 0;1 1651.13 241.19 81.2 34.2 0;1 1767.95 193.68 90.3 29.72 0;1 1824.575 243.88 94.59 34.2 0;1 1884.34 191.35 71.32 30.5 0;2 1506.48 242.59 89.5 30.7 357.3;7 696.425 206.135 111.01 40.67 0;7 702.64 257.835 113.3 42.61 0;9 142.9 476.55 48.1 11.68 0;9 302.05 450.05 37.1 8.6 0;9 457.81 484.96 39.7 6.9 0;9 1424.86 431.375 45.58 9.79 358.6;9 1711.28 443.22 39.5 9 344.5
v_r0nqu64v3j_0000,1 737.535 509.115 71.89 29.37 357.1359;1 1009.375 1051 33.63 58 0;1 1011.18 814.42 31.32 76.96 1.5;1 1058.205 969.205 31.31 80.29 0;1 1061.32 831.61 27.44 66.84 0;7 1059.565 1059 36.81 42 0;8 1088.515 607.96 27.79 72.82 40.66
v_r1fjqfzkm8_0000,1 15.02 421.45 30.04 32.7 0;1 79.71 513.865 84.4 32.71 0;1 126.45 417.19 83.6 33.42 0;1 177.525 522.905 91.63 34.15 0;1 227.28 417.135 89.46 34.35 0;1 303.565 519.01 89.79 32.06 0;1 346.235 423.51 79.47 32.78 0;1 382.635 471.48 79.43 30.1 0;1 358.69 297.91 26.26 59.02 272;1 462.8 417.645 87.3 32.71 0;1 501.55 468.91 78.7 33.56 0;1 578.125 416.45 81.99 31.8 0;1 670.13 466.865 81.98 34.59 0;1 691.495 517.135 82.43 33.15 0;1 742.22 422.79 79.16 32.68 0;1 797.5 481.505 87.8 33.83 1.46;1 837.77 815.13 71.88 29.36 161.2;1 891.935 552.235 79.95 32.93 35.34;1 1015.64 1035.555 31.44 84.27 0;1 1016.9 912.515 26.8 75.87 0;1 1062.59 908.84 29.86 87.18 0;1 1177.6 302.5 72.3 34.3 0;1 1227.36 250.88 79.3 35.34 359.3;1 1284.34 344.51 103.04 37.32 0;1 1350.125 250.835 84.81 34.35 0;1 1534.15 343.685 99.74 38.17 0;1 1607.32 294.43 87.02 35.6 0;1 1680.805 245.255 87.55 35.43 0;1 1712.19 346.875 102.26 38.61 0;1 1710.98 298.61 91.76 36.9 0;2 1024.365 299.635 83.55 38.71 0;2 1546.465 249.335 105.13 36.11 0;4 227.505 469.77 82.79 30.2 0;4 1181.905 165.91 88.05 39.06 0;4 1405.01 298.755 100.7 39.29 0;7 74.51 468.99 126.3 34.36 0;7 442.37 522.295 136 41.25 0;7 1065.195 348.735 109.07 34.97 0;7 1831.465 294.63 123.19 39.52 0;9 995.28 225.6 38.92 18.04 7.38;9 1144.605 471.54 41.91 11.58 1;9 1273.76 454.54 44.12 15.9 359.6
v_r1nrqpv36y_0000,1 260.63 465.21 92.3 33.66 0;1 990.34 501.76 100.8 39.24 0;1 1273.905 459.52 96.37 39.74 0;1 1647.75 478.045 89.06 35.51 0;3 57 528.24 114 45.38 0;9 1013.71 552.025 41.42 14.19 0
v_r2m4vh7hnl_0000,1 80.67 489.345 90.1 33.39 0;1 450.57 465.115 94.7 35.67 0;1 610.085 511.725 86.47 32.57 0;1 813.78 475.53 92.7 37.1 0;9 677.11 432.63 41.28 14.82 0
v_r6tuihtpwu_0000,1 1524.365 550.525 116.93 49.93 0
v_r76sg0ch1d_0000,1 217.57 428.93 90.76 35.5 0;1 295.155 373.15 77.45 31.24 0;1 302.66 216.285 84.58 33.21 0;1 639.1 1003.945 94.1 34.41 4.5;1 749.875 1027.415 83.97 35.21 16.6;1 839.84 951.32 85.4 30.4 93.2143;1 841.05 713.98 69.68 31.5 90.4429;1 844.145 1064.62 30.19 26.18 88.2;1 892.58 419.88 98.68 32.5 0;1 920.85 371.64 79.5 32.4 0;1 923.88 1018.8 30.4 76.6 0;1 926.01 923.49 28.7 73.3 0;1 960.12 469.33 78.8 30.9 0;1 969.505 867.595 31.07 70.19 0;1 977.73 973.99 29.1 79.1 0;1 1184.15 365.26 78.6 33.9 0;1 1297.005 460.43 72.47 29.4 359.1;1 1365.99 413.735 71.6 27.79 0;1 1695.115 396.16 66.99 26.2 0;9 998.45 787.345 9.64 36.99 359.1
v_r78ruifguo_0000,1 1314.775 502.77 102.09 42.08 0.4
v_r797h2rdtv_0000,1 1335.165 481.545 101.17 40.73 0
v_r8dac4cu6f_0000,1 1514.475 520.675 95.93 40.85 359.8
v_r8j0we04o9_0000,1 751.41 521.83 32.08 83.16 74.2;1 1015.48 750.51 82.1 31.46 277.7;1 1019.745 38.22 30.11 75.36 0;1 1051.275 619.005 86.29 32.67 313.06;1 1226.92 478.7 83.2 30.6 358.2;1 1403.23 515.655 83.28 33.55 358.5273;1 1536.66 506.955 87.54 33.63 0;1 1731.29 507.33 92.8 31.46 0;1 1892.95 506.11 54.1 31.2 0;7 1236.3 529.125 153.9 45.67 351.9;9 944.91 646.07 7 28.9 352.5;9 1327.135 485.365 40.03 14.19 346.6;9 1737.945 471.035 51.11 15.33 0
v_ra8sg41vpt_0000,1 426.625 521.62 112.99 44.68 0;1 1417.285 494.69 105.11 51.24 0
v_rapiflf8pk_0000,1 375.555 555.56 30.21 86.8 90.1714;1 633.235 487.675 86.83 30.35 359.7;1 966.955 906.69 31.63 83.72 5.1;1 1008.455 977.205 78.91 31.07 272.9;1 1008.08 368.34 32.52 83.6 0;1 1008.66 208.78 33.4 85.4 0;1 1195.41 518.755 85.6 31.89 349.7357;1 1911.315 496.51 17.37 35.3 0;9 533.905 540.67 10.43 36.12 90.9929
v_rbpb03jmmz_0000,1 844.795 855.095 84.09 30.79 90.1;1 918.29 843.795 28.46 75.49 0;1 970.89 861.6 30.66 71.64 0;1 971.625 960.265 30.63 77.47 0;1 1212.035 392.82 94.69 33.8 0;1 1605.99 401.355 85.38 30.65 0;2 233.56 462.63 102.82 34.18 0;7 305.41 109.365 103.92 36.15 0;7 918.99 981.49 35.3 131.6 0;7 1073.315 63.99 93.69 34.38 356.6511;7 1735.61 450.59 126.38 34.6 0;9 379.82 62.36 41.1 11.54 358.4
v_rcwswmbb9b_0000,1 890.61 204.695 27.6 73.83 340.4;1 896.07 419.195 30.5 76.07 350.2;1 915.05 867.33 28.1 79.3 0;1 922.02 1055.8 32.2 48.4 0;1 948.25 472.8 27.6 74.26 351.7;1 967.01 757.495 26.9 76.97 2.9;1 996.475 575.36 29.05 77.32 19.1;1 1110.72 194.51 74.1 27.9 0;1 1316.12 290.1 79.1 29.1 0;1 1645.16 283.115 84.4 30.43 0;2 1297.905 98.6 85.07 26.8 0;7 395.99 86.14 34.9 133.4 270.1;7 824.48 256.17 43.6 180.5 335;7 973.84 979.7 30.8 127.9 0;7 1176.575 237.555 123.49 35.59 0;7 1552.99 228.945 114.42 33.07 0
v_rd80vwe49j_0000,1 703.88 501.815 78 31.05 0;1 984.645 147.975 61.75 30.95 0;1 1006.055 985.7 31.31 76.96 0;1 1009.375 1072.55 33.63 14.9 0;1 1058.045 993.45 31.31 80.3 0;1 1059.39 890.64 27.44 66.84 0;2 964.165 498.36 94.21 35.94 2.9;7 1059.565 1071.64 36.81 16.72 0;8 1015.245 887.65 27.79 72.82 0;9 795.555 453.3 55.65 19.84 0
v_rdkvw3xdhb_0000,1 677.795 502.73 33.51 82.16 86.32;1 972.735 889.7 88.49 36.18 270.4;1 968.245 47.62 42.51 95.24 0;1 985.035 279.63 38.33 86 10.34;1 1038.26 246.395 37.08 92.83 0;1 1106.685 589.18 86.05 36.52 330.7;1 1229.685 481.945 95.19 36.39 0.3;1 1309.18 521.25 90.94 37.64 351.42;1 1561.57 499.69 90.04 38.84 0;1 1713.14 517.49 93.8 33 0;9 1309.69 684.89 12.8 37.96 264.1
v_rdl3k590t8_0000,1 238.615 480.405 110.81 35.13 0;1 684.04 484.64 107.9 38.3 0;1 725.79 543.43 101.16 38.18 1.3;1 821.04 488.22 98.58 33.8 0;1 903.865 916.95 35.63 92.2 0;1 906.47 1067.325 37.5 25.25 0;1 940.95 283.84 33.3 84.4 0;1 953.42 711.835 34.1 89.27 1.8;1 965.07 1059.13 35.8 41.74 0;1 985.765 937.885 32.43 87.99 0;1 1113.61 507.855 33.4 91.73 67.9;1 1219.1 488.295 102.14 37.91 0;1 1239.395 546.58 32.63 88 87.5152;1 1335.31 493.895 89.7 34.85 0;1 1344.245 546.39 39.11 89.44 93.4;1 1440.675 494.755 91.91 36.91 0;1 1568.53 496.965 113.24 39.81 0;1 1638.32 555.43 33.5 91.52 89;1 1683.905 506.665 96.53 35.67 0;1 1752.12 550.605 98.24 38.07 0;1 1799.59 510.68 90.46 33.7 0;1 1862.785 567.56 92.55 32.52 1.2;1 1894.49 504.31 51.02 35.16 0;3 1490.335 546.63 163.13 41.68 0.2;9 1632.77 468.595 32.48 14.73 358.8;9 1778 589.165 43.14 12.91 359.5
v_rfpmi29233_0000,1 618.11 486.485 95.42 38.15 0;9 1139.885 562.31 14.25 39.08 64.64;9 1296.28 443.17 45.06 13.6 0
v_rgfangy0gm_0000,1 1277.5 509.83 125.34 42.76 2;9 1896.64 558.78 46.72 19.16 0
v_rhzuui7xg4_0000,1 38.265 545.035 76.53 33.55 359.9;1 203.12 520.75 79.6 30.6 358.2;1 518.2 531.715 82.3 31.45 359.6;1 1001.665 571.25 25.45 70.1 0;1 1010.84 703.71 29.74 83.5 0;1 1094.88 529.41 90.44 31.46 357.3;1 1298.025 488.1 88.75 31.2 0;1 1431.055 513.46 83.63 31.14 0;1 1762.98 504.475 90.62 30.89 0;1 1896.7 496.995 46.6 27.81 0
v_ridp89v7cz_0000,1 250.885 515.79 36.57 87.78 89.25;1 934.32 846.02 36.68 84.8 0;1 932.755 1064.845 23.61 30.31 271.1;1 939.22 53.59 34.3 84.74 0;1 1005.025 511.795 92.95 36.61 0;1 1058.095 1050.615 42.35 58.77 0;1 1419.555 512.31 89.25 36.62 0;9 1188.435 526.46 46.73 11.3 0
v_rkx6t5hfzf_0000,1 313.55 531.59 35.48 90.9 267.6;8 992.76 798.13 66.12 22.56 263.7
v_rp40tg8chw_0000,1 712.395 517.675 103.79 49.93 0;1 932.81 548.89 97.22 49.78 44.4
v_rp66vqm8t0_0000,1 281.185 528.185 122.19 57.81 0;1 1890.55 487.46 58.9 52.56 0
v_rp6duayuvc_0000,1 320.24 441.545 97.1 36.91 0;1 641.06 458.23 88.18 39.02 0;6 230.58 497.2 243.5 56.12 0
v_rpywb1td9g_0000,none
v_rrpcqktcpy_0000,1 255.37 500.195 27.3 81.75 91.4;1 416.975 548.87 29.85 77.6 89.9;1 802.665 515.39 33.15 72.26 65.01;1 940.25 559.895 86.12 31.33 355.92;1 1004.34 488.68 85.72 31.1 356.75;1 983.71 328.695 32.1 81.63 3.66;1 995.7 51.2 29.7 86.3 359.75;1 1006.17 964.79 35.6 88.26 0;1 1099.145 555.56 80.81 30.1 335.7;9 943.94 874.7 12.4 40.5 1.9
v_rs7wl251t2_0000,1 35.83 388.84 71.66 35.14 0;1 161.715 431.115 85.83 32.55 0;1 291.54 1016.825 85.36 35.13 0;1 346.395 230.76 80.87 34.3 0;1 396.95 431.035 79.3 33.61 0;1 533.5 482.935 87.84 32.67 0;1 610.575 1017.76 69.57 34.94 2.32;1 649.21 389.665 88.22 37.45 0;1 667.03 478.055 80.8 32.75 354.1;1 770.805 1060.885 77.69 36.63 39.03;1 789.77 514.32 78.9 31.68 31.37;1 810.62 435.42 75.48 31.72 0.88;1 914.23 924.89 38.18 86.5 0;1 925.245 1033.88 32.35 77.3 0;1 968.245 881.15 35.25 85.9 0;1 1091.275 474.36 79.11 31.28 0.31;1 1724.845 381.42 82.35 30.88 0;2 41.59 484.915 83.18 40.85 0;4 844.75 737.195 80.54 34.05 93.6;4 844.95 927.025 74.14 31.87 89.9;4 985.36 424.865 90.92 36.03 0.3;7 324.885 489.08 175.83 49.62 0;7 1180.335 384.37 172.03 50.4 0;7 1893.8 428.52 52.4 39.8 0;9 275.8 456.18 49.26 12.9 0;9 840.37 620.885 35.06 11.45 76.44
v_rtb3r0rk90_0000,none
v_rtdqdcdeju_0000,1 571.87 447.97 87.3 34.2 0;1 652.65 518.375 88.5 39.59 0;1 668.6 472.535 77.8 37.53 0;1 771.08 468.965 91.5 38.85 0;1 891.84 178.525 37 90.69 0;1 893.44 469.99 40.06 92.5 0;1 901.685 1019.04 42.43 91.94 0;1 899.665 800.44 37.77 85.6 0;1 959.13 1023.565 37.68 91.13 0;1 961.835 434.935 37.05 96.73 0;1 963.475 166.785 34.75 85.65 0;1 968.54 6.6 34.84 13.2 0;1 1098.54 453.795 92.4 38.15 0;1 1197.865 455.945 89.61 37.97 0;1 1307.325 460.22 87.51 37.02 0;1 1415.125 527.92 93.47 36.56 0;1 1411.105 464.955 36.71 87.27 90.1;1 1529.205 463.02 79.75 36.08 0;1 1554.935 513.98 101.39 44.14 0;1 1673.91 450.67 42.32 94.1 89;1 1781.455 450.98 95.73 39.64 0;1 1781.465 539.625 92.99 35.53 0;1 1887.665 453.49 40.21 65.98 89.6;1 1912.93 534.985 14.14 38.27 0;4 965.53 823.58 40.3 108.4 0;9 1911.63 497.665 13.68 16.33 89.5
v_rtjr9nfl2l_0000,1 49.61 411.3 83.6 33.42 0;1 208.2 412.575 89.46 34.35 0;1 214.425 467.56 79.43 30.1 0;1 275.49 511.71 82.44 33.16 0;1 338.005 418.2 79.47 32.78 0;1 461.96 414.915 87.3 32.71 0;1 483.01 464.865 78.7 33.57 0;1 576.92 463.565 81.98 34.59 0;1 577.17 414.06 81.98 31.8 0;1 686.46 474.105 87.8 33.83 0;1 686.845 515.15 79.95 32.94 0;1 700.78 421.185 79.16 32.69 0;1 838.54 813.81 71.88 29.36 161.2;1 936.57 719.65 91.08 31.8 91.36;1 962.385 260.37 34.95 83.2 331.74;1 969.735 469.27 34.17 83.4 346.78;1 1003.27 613.97 32.08 71.8 357.27;1 1007.385 723.795 31.93 81.03 359.1;1 1012.61 898.845 33.16 85.57 1.2;1 1056.71 773.86 30.06 80.1 0.72;1 1064.995 996.665 32.15 84.37 0;1 1323.345 247.04 83.07 35.34 359.3;1 1349.68 296.42 75.96 34.3 0;1 1621.735 246.995 91.01 34.35 0;1 1711.335 289.935 89.53 35.59 0;1 1882.965 293.79 74.07 36.9 0;2 1222.31 296.485 87.76 38.71 0;2 1880.8 245.535 78.4 36.11 0;4 1033.295 492.99 31.93 75.76 353.88;4 1245.13 165.15 88.42 39.06 0;4 1485.605 295.125 101.21 39.29 0;7 8.03 513.65 16.06 41.26 0;7 1690.2 338.175 133.4 34.97 0;9 607.185 490.675 50.27 11.59 352;9 714.96 447.64 44.12 15.9 0;9 1190.58 231.555 39.46 17.39 0
v_rtswqmqtv8_0000,1 67.935 543.87 36.39 90.78 90;1 127.84 493.06 89.98 39.34 0;1 524.02 525.95 80.56 36.36 0;1 941.01 891.525 84.36 37.21 270.9;1 955.165 511.99 85.33 35.6 0;1 999.075 1051.83 56.99 35.76 268.9;1 1199.895 524.075 92.87 38.09 0;1 1359.23 515.155 83.68 36.45 0;4 993.115 870.45 32.69 80.46 0;9 974.71 151.13 12.44 42.18 0
v_ruccqn4bj4_0000,1 208.78 489.995 97.94 40.55 0;1 330.255 544.245 94.71 38.09 0;1 424.775 491.615 98.59 38.17 359.7;1 584.49 484.325 109.44 40.79 0;1 641.445 547.055 92.71 39.25 2.1;1 820.885 542.24 89.51 40.5 358.1;1 923.72 481.89 98.5 43 358.25;1 915.635 108.72 38.15 92.5 0;1 921.21 21.25 38.88 42.5 0;1 922.61 290.34 35.9 84.6 0;1 979.175 207.495 37.91 93.99 0;1 1024.575 607.82 40.25 88.5 21.09;1 1571.49 483.425 103.8 42.33 359.8;1 1623.84 528.9 89.96 37.18 356.42;1 1732.315 488.98 90.19 40 0;1 1839.905 487.55 94.45 37.2 359.5;1 1863.545 558.29 39.07 96.1 86.9;4 1505.835 543.25 97.95 36.12 358.4;7 761.73 490.7 115.98 44.86 354.71;9 1747.49 541.83 14.66 44.84 78.45
v_rw91i4tfyy_0000,1 1003.21 540.66 98.38 40.3 357.6;9 864.395 505.58 55.37 15.84 348
v_rwkobi1oh0_0000,none
v_ry7797kbee_0000,none
v_rz7jl1o76i_0000,1 17.77 457.625 35.54 33.11 0;1 30.815 503.73 61.63 34.7 0;1 88.6 455.39 79.2 31.28 0;1 156.51 502.415 89.9 34.15 0;1 178.4 452.24 84.4 34 0;1 286.795 452.985 79.53 31.01 0;1 325.86 503.765 83.5 34.77 0;1 369.03 457.605 79.12 32.21 0;1 384.16 407.135 91.4 36.29 0;1 416.845 510.525 83.85 30.97 0;1 469.005 464.005 80.01 30.31 0;1 505.55 408.665 79.9 32.87 0;1 521.81 513.25 82.1 31.06 0;1 594.94 466.115 82.08 32.45 0;1 611.145 410.645 95.67 33.61 0;1 630.735 510.28 90.01 31.72 0;1 709.165 467.28 80.25 34.76 0;1 736.62 414.925 78.56 33.17 0;1 771.14 503.96 71.88 29.36 353.1;1 1218.94 295.525 72.42 33.11 359.2;1 1264.99 340.96 80.1 34.16 0;1 1305.185 295.37 78.99 31.72 0;1 1392.79 292.695 79.9 32.23 0;1 1398.345 339.05 84.37 32.4 0;1 1513.34 291.215 108.78 37.79 0;1 1504.935 243.77 84.91 34.98 0;1 1505.475 338.87 85.99 35.22 359.2;1 1610.73 339.905 88.68 35.53 0;1 1645.855 235.125 103.05 39.01 0;1 1717.49 341.48 91.98 31.8 0;4 41.895 411.28 83.79 39.78 0;4 157.445 405.16 84.13 30.82 0;4 263.145 408.415 89.35 32.53 0;5 1361.22 241.815 175.02 54.13 0;5 1821.71 234.1 196.58 50.88 0;7 1020.825 901.44 31.67 105.18 0;7 1766.1 289.62 306.26 51.28 0;7 1853.02 338.81 133.96 41.42 0;9 251.91 508.505 40.8 12.55 359.6;9 364.01 529.585 44.28 14.31 0;9 580.4 523.495 37.72 13.33 50.9;9 603.81 231.015 14.72 42.25 270.2;9 777.565 445.045 38.19 12.23 11.059;9 781.605 475.26 35.53 14.8 359.3;9 805.075 391.57 44.29 16.04 0.5;9 805.715 440.32 39.27 11.24 353.3;9 1212.745 246.03 47.93 19.84 359.6;9 1426.39 315.98 46 16.28 0
v_s4pu77g6f4_0000,1 122.94 119.53 76.24 35.34 0.5;1 412.87 420.11 90.86 37.1 0;1 644.195 423.74 84.35 34.82 359.62;1 779.67 510.355 68.02 31.21 357.18;1 808.015 424.785 83.11 34.43 0.7;1 840.35 815.25 71.88 29.36 161.2;1 912.275 862.71 79.95 32.94 91.8;1 944.42 799.11 81.34 32.38 87.6;1 973.11 527.295 82.08 32.25 1.5;1 979.9 470.655 75.88 33.17 0;1 1016.495 1026.615 31.45 86.25 0;1 1016.9 912.515 26.8 75.87 0;1 1063.21 1007.435 32.6 83.49 0;1 1062.505 906.85 29.85 87.18 0;1 1109.835 422.09 84.37 36.82 0;1 1205.07 471.1 80.32 34.78 0;1 1377.855 519.155 83.17 32.07 359.7;1 1479.215 423.705 75.67 32.97 0;1 1544.235 780.675 82.15 33.83 4.2;1 1718.08 508.09 86.12 32.32 0.3;1 1777.42 412.025 80.7 29.47 359.8;1 1843.1 459.515 83.6 33.61 0;7 172.37 469.575 166.9 41.05 0
v_s692nbo66u_0000,1 1202.98 533.045 77.78 36.05 359.7;1 1818.465 527.105 91.63 38.87 350.44
v_s72lvhj6f7_0000,1 241.99 547.67 34.36 77.84 89.1;1 634.965 486.98 86.83 30.34 359.7;1 871.745 483.71 29.99 81.1 47.2421;1 969.66 27.74 30.32 55.48 7.2;1 970.55 171.72 29.98 83.7 358.3789;1 1021.155 448.37 31.51 71.3 0.6;1 1025.41 15.4 29.2 30.8 0;1 1222.46 479.9 83.2 30.6 0.4;1 1344.3 512.95 84.5 34.58 352.3158;1 1470.82 507.64 88.6 30.3 0;2 1204.78 526.1 104.04 32.68 355.1579;7 1695.085 496.265 114.85 33.87 0
v_s7crh5bdy2_0000,1 1191.3 545.925 97.22 40.73 0
v_s7o4fyc844_0000,1 296.415 534.895 95.93 40.85 359.8
v_sbauhcgu50_0000,1 669.13 109.81 28.5 77.42 276;1 838.855 246.635 28.29 78.53 336.1286;1 908.225 417.26 33.11 80.2 352.6143;1 914.97 643.825 26.64 72.19 357.2571;1 921.65 907.49 32.3 82.26 0;1 964.71 536.08 28.7 78.7 356.7429;1 965.48 706.105 29.4 78.45 0;1 1642.045 489.41 29.11 79.1 113.8125;7 1181.16 248.495 113.3 42.61 0;7 1223.785 451.205 29.05 94.09 80.8286;7 1349.765 376.93 29.39 97.6 81.9625;9 381.06 225.59 8.6 31.7 272.5;9 928.505 748.39 8.13 37.5 0
v_sbms9wp2ax_0000,1 82.29 530.14 100.52 39.4 0;1 166.075 476.44 98.99 41.9 0;1 294.02 524.465 101.68 35.21 0;1 402.47 472.98 117.4 40.9 0;1 553.915 530.73 94.99 37.8 0;1 587.75 477.65 88.9 36.7 0;1 711.22 532.67 88.3 42.12 2.2;1 740.855 486.925 91.55 35.01 0;1 927.655 365.12 92.83 37 301.5;1 983.86 940.33 37.1 92.8 0;1 1039.245 540.005 101.45 35.45 357.7;1 1554.265 495.315 110.81 35.13 0;1 1590.785 556.43 95.91 34.28 1.5;1 1898.8 551.12 42.4 34.54 0;9 1016.83 1032.285 15.24 43.55 346.1
v_sbx1fdmgyi_0000,1 1800.27 500.405 103.46 43.41 358.7
v_sd11b3qtmn_0000,1 100.15 602.255 77.06 29.65 26.8;1 131.955 527.12 33.03 79.16 88.7;1 510.29 506.595 81.74 34.41 0;1 610.095 563.48 85.51 30.46 0.6;1 947 183.4 30.2 86.4 4;1 980.32 850.305 80.74 30.79 271.8923;1 983.36 1050.73 58.02 32.34 270.4;1 973.79 81.39 29.54 76.04 4.8;1 1009.7 29.28 30.5 58.56 348.9;1 1108.22 561.56 80.7 30.9 334.7308;1 1318.28 510.605 86.9 31.55 357.3231;7 1016.17 644.29 37.3 100.06 0;7 1646.085 495.73 213.13 52.24 0
v_sf4vh490up_0000,1 989.44 176.78 98.98 44.42 92.4
v_sfdsgthzec_0000,1 37.35 465.495 74.7 35.75 0;1 134.535 335.755 74.87 32.63 0;1 838.425 810.43 71.89 29.36 161.2;1 1006.84 1024.05 32.08 71.8 0;1 1019.28 931.14 34.18 83.4 0;1 1059.175 912.1 34.95 83.2 0;4 1063.555 1017.21 31.93 75.76 0;9 212.84 237.085 40.56 20.39 0;9 346.225 505.305 43.15 11.51 0;9 683.355 513.61 51.65 15.14 0
