image_id,clip_id,class_id,class_name,cx,cy,width,height,angle,area_px,area_ratio,out_of_bounds
v_r1nrqpv36y_0004,v_r1nrqpv36y,1,car,1058.67,499.99,100.8,39.24,0.0,3955.3920000000003,0.0019075000000000001,0
v_r1nrqpv36y_0004,v_r1nrqpv36y,1,car,1348.64,459.52,96.36,39.74,0.0,3829.3464000000004,0.0018467141203703705,0
v_r1nrqpv36y_0004,v_r1nrqpv36y,1,car,1725.83,479.505,89.9,35.51,0.0,3192.349,0.0015395201581790124,0
v_r1nrqpv36y_0004,v_r1nrqpv36y,3,microbus,84.95,528.24,169.9,45.38,0.0,7710.062000000001,0.003718201195987655,0
v_r1nrqpv36y_0004,v_r1nrqpv36y,9,motorcycle,1049.555,549.815,41.41,14.19,0.0,587.6079,0.0002833757233796296,0
v_r6tuihtpwu_0024,v_r6tuihtpwu,1,car,1260.015,542.905,116.93,49.93,0.0,5838.3149,0.0028155453800154323,0
v_r8j0we04o9_0000,v_r8j0we04o9,1,car,751.41,521.83,32.08,83.16,74.2,2667.7727999999997,0.0012865416666666665,0
v_r8j0we04o9_0000,v_r8j0we04o9,1,car,1015.48,750.51,82.1,31.46,277.7,2582.866,0.001245595100308642,0
v_r8j0we04o9_0000,v_r8j0we04o9,1,car,1019.745,38.22,30.11,75.36,0.0,2269.0896,0.001094275462962963,0
v_r8j0we04o9_0000,v_r8j0we04o9,1,car,1051.275,619.005,86.29,32.67,313.06,2819.0943,0.0013595169270833333,0
v_r8j0we04o9_0000,v_r8j0we04o9,1,car,1226.92,478.7,83.2,30.6,358.2,2545.92,0.0012277777777777777,0
v_r8j0we04o9_0000,v_r8j0we04o9,1,car,1403.23,515.655,83.28,33.55,358.5273,2794.044,0.0013474363425925926,0
v_r8j0we04o9_0000,v_r8j0we04o9,1,car,1536.66,506.955,87.54,33.63,0.0,2943.9702000000007,0.001419738715277778,0
v_r8j0we04o9_0000,v_r8j0we04o9,1,car,1731.29,507.33,92.8,31.46,0.0,2919.488,0.001407932098765432,0
v_r8j0we04o9_0000,v_r8j0we04o9,1,car,1892.95,506.11,54.1,31.2,0.0,1687.92,0.0008140046296296297,0
v_r8j0we04o9_0000,v_r8j0we04o9,7,truck,1236.3,529.125,153.9,45.67,351.9,7028.613,0.0033895703125,0
v_r8j0we04o9_0000,v_r8j0we04o9,9,motorcycle,944.91,646.07,7.0,28.9,352.5,202.29999999999998,9.755979938271605e-05,0
v_r8j0we04o9_0000,v_r8j0we04o9,9,motorcycle,1327.135,485.365,40.03,14.19,346.6,568.0257,0.00027393214699074077,0
v_r8j0we04o9_0000,v_r8j0we04o9,9,motorcycle,1737.945,471.035,51.11,15.33,0.0,783.5163,0.00037785315393518517,0
v_ra8sg41vpt_0010,v_ra8sg41vpt,1,car,271.59,525.565,113.0,44.67,0.0,5047.71,0.002434273726851852,0
v_ra8sg41vpt_0010,v_ra8sg41vpt,1,car,1338.455,494.69,105.11,51.24,0.0,5385.8364,0.002597336226851852,0
v_rbpb03jmmz_0025,v_rbpb03jmmz,1,car,200.67,426.2,71.9,31.9,0.0,2293.61,0.00110610050154321,0
v_rbpb03jmmz_0025,v_rbpb03jmmz,1,car,499.525,367.35,82.51,31.54,0.0,2602.3654,0.0012549987461419755,0
v_rbpb03jmmz_0025,v_rbpb03jmmz,1,car,918.425,843.595,28.47,75.49,0.0,2149.2003,0.0010364584780092592,0
v_rbpb03jmmz_0025,v_rbpb03jmmz,1,car,970.985,860.88,30.65,71.64,0.0,2195.766,0.0010589149305555556,0
v_rbpb03jmmz_0025,v_rbpb03jmmz,1,car,971.795,960.02,30.63,77.46,0.0,2372.5997999999995,0.0011441935763888886,0
v_rbpb03jmmz_0025,v_rbpb03jmmz,1,car,1836.74,357.385,94.68,33.79,355.8,3199.2372,0.001542842013888889,0
v_rbpb03jmmz_0025,v_rbpb03jmmz,2,van,524.63,466.455,102.82,34.19,0.0,3515.4157999999993,0.001695320119598765,0
v_rbpb03jmmz_0025,v_rbpb03jmmz,7,truck,27.95,112.27,55.9,36.14,0.0,2020.2259999999999,0.0009742602237654321,0
v_rbpb03jmmz_0025,v_rbpb03jmmz,7,truck,918.91,980.915,35.3,131.59,0.0,4645.1269999999995,0.002240126832561728,0
v_rbpb03jmmz_0025,v_rbpb03jmmz,7,truck,1046.845,66.785,93.69,34.39,352.9809,3221.9991,0.0015538190104166666,0
v_rbpb03jmmz_0025,v_rbpb03jmmz,9,motorcycle,55.33,51.44,41.1,11.54,358.4,474.294,0.00022872974537037035,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,298.155,481.185,110.81,35.13,0.0,3892.7553000000003,0.0018772932581018519,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,694.63,484.25,107.9,38.3,0.0,4132.57,0.001992944637345679,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,752.57,544.025,101.16,38.17,1.3,3861.2772,0.0018621128472222223,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,828.07,488.15,98.58,33.8,0.0,3332.0039999999995,0.0016068692129629627,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,904.665,901.85,35.63,92.2,0.0,3285.0860000000002,0.001584242862654321,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,906.47,1059.675,37.5,40.55,0.0,1520.625,0.000733326099537037,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,942.58,213.855,33.3,82.51,0.0,2747.583,0.0013250303819444444,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,954.77,680.215,34.1,89.27,1.8,3044.107,0.0014680299961419754,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,965.07,1058.845,35.8,42.31,0.0,1514.6979999999999,0.000730467785493827,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,985.6,937.855,32.44,87.99,0.0,2854.3956,0.0013765410879629629,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,1114.59,507.425,33.4,91.73,67.9,3063.782,0.001477518325617284,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,1220.54,488.135,102.14,37.91,0.0,3872.1274,0.0018673453896604938,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,1239.425,546.54,32.63,88.0,87.5439,2871.44,0.001384760802469136,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,1335.72,493.905,89.7,34.85,0.0,3126.045,0.001507544849537037,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,1344.34,546.39,39.1,89.44,93.4,3497.104,0.001686489197530864,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,1440.7,494.805,91.9,36.91,0.0,3392.029,0.0016358164544753087,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,1568.58,496.975,113.24,39.81,0.0,4508.0844,0.0021740376157407407,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,1638.43,555.4,33.5,91.52,89.0,3065.92,0.0014785493827160494,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,1683.945,506.68,96.53,35.66,0.0,3442.2598,0.0016600404128086419,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,1751.89,550.645,98.24,38.07,0.0,3739.9968,0.0018036249999999999,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,1799.69,510.61,90.46,33.7,0.0,3048.502,0.0014701494984567902,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,1862.83,567.655,92.56,32.51,1.2,3009.1256,0.0014511601080246914,0
v_rdl3k590t8_0004,v_rdl3k590t8,1,car,1894.555,504.31,50.89,35.16,0.0,1789.2923999999998,0.0008628917824074073,0
v_rdl3k590t8_0004,v_rdl3k590t8,3,microbus,1490.395,546.695,163.13,41.67,0.2,6797.6271,0.0032781766493055553,0
v_rdl3k590t8_0004,v_rdl3k590t8,9,motorcycle,1664.01,470.12,32.48,14.74,358.8,478.75519999999995,0.00023088117283950614,0
v_rdl3k590t8_0004,v_rdl3k590t8,9,motorcycle,1780.505,589.47,43.13,12.9,359.5,556.3770000000001,0.000268314525462963,0
v_rrpcqktcpy_0037,v_rrpcqktcpy,1,car,207.4,500.115,27.3,81.75,88.7125,2231.775,0.0010762803819444446,0
v_rrpcqktcpy_0037,v_rrpcqktcpy,1,car,260.485,560.64,33.15,72.26,86.3,2395.419,0.0011551982060185185,0
v_rrpcqktcpy_0037,v_rrpcqktcpy,1,car,511.06,556.635,86.12,31.33,0.6,2698.1396,0.001301186149691358,0
v_rrpcqktcpy_0037,v_rrpcqktcpy,1,car,773.5,500.195,80.04,31.11,359.7,2490.0444,0.0012008315972222223,0
v_rrpcqktcpy_0037,v_rrpcqktcpy,1,car,890.4,497.11,32.1,78.1,55.3889,2507.0099999999998,0.0012090133101851851,0
v_rrpcqktcpy_0037,v_rrpcqktcpy,1,car,1008.665,841.19,80.81,30.1,274.9,2432.3810000000003,0.0011730232445987655,0
v_rrpcqktcpy_0037,v_rrpcqktcpy,1,car,992.13,253.62,29.7,86.3,7.17,2563.1099999999997,0.0012360677083333332,0
v_rrpcqktcpy_0037,v_rrpcqktcpy,9,motorcycle,915.77,1014.095,12.4,40.49,30.4,502.076,0.00024212770061728396,0
v_rtswqmqtv8_0035,v_rtswqmqtv8,1,car,12.45,538.775,24.9,36.27,0.0,903.123,0.0004355338541666667,0
v_rtswqmqtv8_0035,v_rtswqmqtv8,1,car,127.67,492.74,89.98,39.34,0.0,3539.8132000000005,0.001707085841049383,0
v_rtswqmqtv8_0035,v_rtswqmqtv8,1,car,464.5,532.885,85.16,37.11,0.0,3160.2875999999997,0.001524058449074074,0
v_rtswqmqtv8_0035,v_rtswqmqtv8,1,car,911.315,532.95,87.83,37.86,0.0,3325.2437999999997,0.001603609085648148,0
v_rtswqmqtv8_0035,v_rtswqmqtv8,1,car,1125.5,517.405,78.9,34.23,0.0,2700.747,0.0013024435763888888,0
v_rtswqmqtv8_0035,v_rtswqmqtv8,4,minibus,995.565,987.735,32.69,82.51,0.0,2697.2519,0.0013007580536265433,0
v_rtswqmqtv8_0035,v_rtswqmqtv8,4,minibus,1454.905,509.375,87.19,31.57,0.0,2752.5883,0.0013274442033179013,0
v_rtswqmqtv8_0035,v_rtswqmqtv8,9,motorcycle,981.73,364.465,12.44,40.65,0.0,505.686,0.00024386863425925924,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,311.58,489.905,97.94,40.55,0.0,3971.4669999999996,0.0019152522183641973,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,487.23,492.195,98.2,37.71,359.7,3703.1220000000003,0.0017858420138888891,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,550.915,548.105,94.71,38.09,0.0,3607.5039,0.0017397298900462964,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,637.925,483.045,108.71,40.79,359.4,4434.2809,0.00213844565007716,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,726.84,547.43,92.72,39.26,359.7,3640.1872,0.001755491512345679,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,895.715,541.085,89.51,40.51,358.1,3626.0501,0.0017486738522376542,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,916.175,109.39,38.15,92.5,0.0,3528.875,0.0017018108603395062,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,921.21,22.43,38.88,44.86,0.0,1744.1568000000002,0.0008411250000000001,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,923.865,217.355,35.89,85.09,0.0,3053.8801000000003,0.0014727431037808644,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,975.08,53.945,37.9,94.89,0.0,3596.3309999999997,0.0017343417245370368,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,1053.305,472.135,94.21,41.47,355.4,3906.8886999999995,0.0018841091338734565,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,1086.02,550.72,40.26,88.5,55.3,3563.0099999999998,0.0017182725694444444,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,1570.12,485.045,103.8,42.33,359.8,4393.853999999999,0.0021189496527777773,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,1622.1,530.235,89.96,37.17,356.3,3343.8132,0.001612564236111111,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,1731.325,491.2,90.19,40.0,0.0,3607.6,0.0017397762345679013,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,1838.025,490.33,94.45,37.2,359.5,3513.5400000000004,0.0016944155092592594,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,1,car,1863.38,559.6,39.08,96.1,86.9,3755.5879999999997,0.0018111439043209875,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,4,minibus,1505.645,545.08,97.95,36.12,358.4,3537.9539999999997,0.001706189236111111,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,7,truck,830.765,472.27,113.59,44.86,339.8,5095.6474,0.0024573916859567902,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,9,motorcycle,991.985,952.175,15.05,42.57,0.0,640.6785,0.00030896918402777775,0
v_ruccqn4bj4_0021,v_ruccqn4bj4,9,motorcycle,1851.815,526.17,14.67,46.04,88.1,675.4068,0.0003257170138888889,0
v_rw91i4tfyy_0001,v_rw91i4tfyy,1,car,993.44,540.735,98.38,40.31,357.6,3965.6978,0.0019124700038580247,0
v_rw91i4tfyy_0001,v_rw91i4tfyy,9,motorcycle,850.84,506.35,55.38,15.84,349.28,877.2192,0.00042304166666666667,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,122.94,118.25,76.24,35.34,0.5,2694.3216,0.0012993449074074075,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,842.175,815.13,71.89,29.36,158.6414,2110.6904,0.0010178869598765432,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,912.115,862.3,79.95,32.94,91.8,2633.553,0.0012700390625,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,939.19,439.28,90.86,37.1,3.0,3370.906,0.0016256298225308641,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,933.65,629.215,68.02,31.21,75.8667,2122.9042,0.0010237771026234568,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,945.11,811.2,81.34,32.38,87.6,2633.7892,0.0012701529706790125,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,1016.495,1026.615,31.45,86.25,0.0,2712.5625,0.0013081416377314814,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,1016.9,912.515,26.8,75.87,0.0,2033.3160000000003,0.0009805729166666667,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,1063.21,1007.435,32.6,83.49,0.0,2721.774,0.001312583912037037,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,1062.505,906.85,29.85,87.18,0.0,2602.3230000000003,0.0012549782986111112,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,1119.575,429.325,80.31,34.83,359.58,2797.1973,0.00134895703125,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,1350.035,423.13,83.11,34.44,359.0,2862.3084,0.0013803570601851852,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,1544.235,780.675,82.15,33.83,4.2,2779.1345,0.0013402461902006174,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,1587.745,523.495,82.07,32.25,358.17,2646.7574999999997,0.0012764069733796294,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,1585.94,468.105,75.88,33.17,0.0,2516.9396,0.0012138018904320987,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,1775.5,251.01,81.54,34.3,0.0,2796.822,0.0013487760416666667,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,1821.01,418.38,87.54,36.82,0.0,3223.2228000000005,0.0015544091435185188,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,1,car,1852.495,470.01,80.31,34.78,0.0,2793.1818000000003,0.0013470205439814816,0
v_s4pu77g6f4_0047,v_s4pu77g6f4,7,truck,715.285,469.75,151.09,41.04,1.32,6200.7336,0.0029903229166666663,0
v_s7crh5bdy2_0011,v_s7crh5bdy2,1,car,1191.3,545.925,97.22,40.73,0.0,3959.7706,0.0019096115933641975,0
v_slduobww75_0044,v_slduobww75,1,car,575.895,479.925,91.91,36.91,0.0,3392.3980999999994,0.001635994454089506,0
v_slduobww75_0044,v_slduobww75,1,car,896.855,800.09,34.29,89.8,0.0,3079.2419999999997,0.0014849739583333332,0
v_slduobww75_0044,v_slduobww75,1,car,897.88,655.54,35.4,92.9,0.0,3288.66,0.001585966435185185,0
v_slduobww75_0044,v_slduobww75,1,car,963.22,543.665,98.24,38.07,0.0,3739.9968,0.0018036249999999999,0
v_slduobww75_0044,v_slduobww75,1,car,971.545,483.715,113.25,39.81,0.0,4508.4825,0.0021742296006944445,0
v_slduobww75_0044,v_slduobww75,1,car,972.74,151.9,97.3,36.9,278.8,3590.37,0.001731467013888889,0
v_slduobww75_0044,v_slduobww75,1,car,941.2,927.97,33.5,91.52,0.0,3065.92,0.0014785493827160494,0
v_slduobww75_0044,v_slduobww75,1,car,955.285,628.395,35.61,87.53,0.0,3116.9433,0.0015031555266203703,0
v_slduobww75_0044,v_slduobww75,1,car,956.42,770.73,34.6,83.5,0.0,2889.1,0.0013932773919753086,0
v_slduobww75_0044,v_slduobww75,1,car,985.565,938.965,32.43,84.67,0.0,2745.8481,0.0013241937210648148,0
v_slduobww75_0044,v_slduobww75,1,car,1256.545,505.71,96.53,35.66,0.0,3442.2598,0.0016600404128086419,0
v_slduobww75_0044,v_slduobww75,1,car,1254.675,554.685,92.55,32.51,1.2,3008.8005,0.0014510033275462963,0
v_slduobww75_0044,v_slduobww75,1,car,1616.385,507.75,90.45,33.7,0.0,3048.1650000000004,0.001469986979166667,0
v_slduobww75_0044,v_slduobww75,1,car,1736.4,501.64,96.7,37.26,0.0,3603.042,0.001737578125,0
v_slduobww75_0044,v_slduobww75,1,car,1888.285,502.44,63.43,35.16,0.0,2230.1987999999997,0.0010755202546296294,0
v_slduobww75_0044,v_slduobww75,3,microbus,362.105,522.56,163.13,41.68,2.8,6799.2584,0.003278963348765432,0
v_slduobww75_0044,v_slduobww75,7,truck,892.195,962.405,32.45,116.07,0.0,3766.4715,0.001816392505787037,0
v_slduobww75_0044,v_slduobww75,7,truck,899.405,1071.695,34.39,16.61,0.0,571.2179,0.00027547159529320986,0
v_slduobww75_0044,v_slduobww75,8,mototaxi,942.15,1064.44,28.7,31.12,0.0,893.144,0.00043072145061728395,0
v_slduobww75_0044,v_slduobww75,9,motorcycle,704.885,552.175,43.13,12.91,0.0,556.8083,0.0002685225212191358,0
v_slduobww75_0044,v_slduobww75,9,motorcycle,1543.495,567.285,42.35,13.19,0.0,558.5965,0.0002693848861882716,0
v_snkfiomqma_0036,v_snkfiomqma,1,car,729.16,1049.84,78.1,31.9,21.6,2491.39,0.0012014805169753085,0
v_snkfiomqma_0036,v_snkfiomqma,1,car,848.265,777.77,78.19,29.58,88.8,2312.8601999999996,0.0011153839699074072,0
v_snkfiomqma_0036,v_snkfiomqma,1,car,922.78,1019.37,30.4,76.6,0.0,2328.64,0.0011229938271604938,0
v_snkfiomqma_0036,v_snkfiomqma,1,car,924.52,927.79,28.7,73.3,0.0,2103.71,0.0010145206404320987,0
v_snkfiomqma_0036,v_snkfiomqma,1,car,967.605,870.195,31.07,70.19,0.0,2180.8033,0.0010516991222993828,0
v_snkfiomqma_0036,v_snkfiomqma,1,car,977.145,966.32,29.11,79.1,0.0,2302.6009999999997,0.0011104364390432098,0
v_snkfiomqma_0036,v_snkfiomqma,9,motorcycle,996.0,760.855,9.64,36.99,359.1,356.58360000000005,0.0001719635416666667,0
v_snkfiomqma_0036,v_snkfiomqma,9,motorcycle,997.595,850.385,10.69,37.39,355.2505,399.6991,0.00019275612461419752,0
v_snkfiomqma_0036,v_snkfiomqma,9,motorcycle,1386.12,208.04,38.32,15.76,0.0,603.9232,0.0002912438271604938,0
v_t0rcxiuav0_0037,v_t0rcxiuav0,1,car,1516.315,503.71,91.29,43.36,0.1,3958.3344,0.0019089189814814815,0
v_t6e5p362cw_0013,v_t6e5p362cw,1,car,562.31,508.975,92.34,36.37,0.0,3358.4058,0.0016196015625,0
v_t6e5p362cw_0013,v_t6e5p362cw,1,car,1601.8,465.965,83.18,36.53,0.0,3038.5654000000004,0.0014653575424382718,0
v_t8vcih7b0c_0048,v_t8vcih7b0c,1,car,860.73,480.7,37.32,80.88,41.1455,3018.4415999999997,0.0014556527777777777,0
v_t8vcih7b0c_0048,v_t8vcih7b0c,1,car,936.345,157.35,35.87,86.1,0.0,3088.4069999999997,0.0014893938078703703,0
v_t8vcih7b0c_0048,v_t8vcih7b0c,1,car,941.515,366.24,38.63,82.78,0.0,3197.7914,0.0015421447723765432,0
v_t8vcih7b0c_0048,v_t8vcih7b0c,1,car,990.38,478.705,34.94,75.65,0.0,2643.2110000000002,0.001274696662808642,0
v_t8vcih7b0c_0048,v_t8vcih7b0c,1,car,1206.935,512.725,84.61,36.13,0.0,3056.9593,0.0014742280574845678,0
v_t8vcih7b0c_0048,v_t8vcih7b0c,1,car,1428.91,532.515,91.26,35.27,0.0,3218.7402000000006,0.0015522473958333336,0
v_t8vcih7b0c_0048,v_t8vcih7b0c,1,car,1662.725,520.115,96.97,39.25,0.0,3806.0724999999998,0.0018354902102623455,0
v_t8vcih7b0c_0048,v_t8vcih7b0c,9,motorcycle,58.11,555.575,45.5,11.31,0.0,514.605,0.00024816984953703703,0
v_tbf39o7or8_0029,v_tbf39o7or8,1,car,198.755,532.775,94.75,39.45,0.0,3737.8875000000003,0.001802607783564815,0
v_tbf39o7or8_0029,v_tbf39o7or8,1,car,837.405,500.18,37.45,85.12,55.87,3187.7440000000006,0.0015372993827160496,0
v_tbf39o7or8_0029,v_tbf39o7or8,1,car,951.58,757.615,83.86,36.51,274.54,3061.7286,0.0014765280671296295,0
v_tbf39o7or8_0029,v_tbf39o7or8,1,car,938.455,949.22,35.87,86.1,0.0,3088.4069999999997,0.0014893938078703703,0
v_tbf39o7or8_0029,v_tbf39o7or8,1,car,979.61,1055.52,37.78,48.96,344.2,1849.7088,0.0008920277777777778,0
v_tbf39o7or8_0029,v_tbf39o7or8,1,car,992.76,223.505,36.9,92.25,0.0,3404.025,0.0016416015625,0
v_tbf39o7or8_0029,v_tbf39o7or8,1,car,1259.33,524.86,85.86,34.04,0.0,2922.6744,0.00140946875,0
v_tbf39o7or8_0029,v_tbf39o7or8,1,car,1591.69,531.56,92.0,34.6,0.0,3183.2000000000003,0.0015351080246913582,0
v_tbf39o7or8_0029,v_tbf39o7or8,7,truck,933.745,205.23,48.67,159.92,0.0,7783.3063999999995,0.003753523533950617,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,91.385,445.77,119.97,44.8,0.0,5374.656,0.0025919444444444445,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,386.215,452.925,101.91,42.57,0.0,4338.3087,0.0020921627604166665,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,586.855,447.36,87.29,34.2,0.0,2985.3180000000007,0.0014396788194444448,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,667.075,517.755,88.51,37.17,0.0,3289.9167,0.001586572482638889,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,695.895,471.38,78.11,37.54,0.0,2932.2493999999997,0.001414086323302469,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,800.39,468.525,91.5,38.85,0.0,3554.775,0.001714301215277778,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,904.525,349.305,42.43,91.93,0.0,3900.5899000000004,0.0018810715181327162,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,964.8,666.605,37.68,91.13,0.0,3433.7783999999997,0.0016559502314814813,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,1098.71,453.925,90.74,38.15,0.0,3461.7309999999998,0.001669430459104938,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,1198.365,454.885,89.61,37.97,0.0,3402.4917,0.0016408621238425925,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,1307.235,459.48,87.51,37.02,0.0,3239.6202000000003,0.001562316840277778,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,1415.725,526.37,93.47,36.56,0.0,3417.2632000000003,0.0016479857253086422,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,1412.965,464.705,36.71,82.79,90.1,3039.2209000000003,0.00146567365933642,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,1528.98,460.88,79.74,36.08,0.0,2877.0191999999997,0.0013874513888888888,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,1556.27,513.82,101.4,44.14,0.0,4475.796,0.002158466435185185,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,1674.675,448.84,42.31,94.1,89.0,3981.371,0.0019200284529320988,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,1781.08,539.53,93.0,35.54,0.0,3305.22,0.0015939525462962962,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,1792.33,449.26,95.74,39.64,0.0,3795.1335999999997,0.0018302148919753084,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,1889.4,450.68,40.2,63.18,89.6,2539.8360000000002,0.00122484375,0
v_tgr757fi0p_0018,v_tgr757fi0p,1,car,1913.845,534.985,12.31,38.27,0.0,471.10370000000006,0.00022719121334876545,0
v_tgr757fi0p_0018,v_tgr757fi0p,4,minibus,960.255,70.59,40.29,102.06,0.0,4111.9974,0.0019830234375,0
v_tgr757fi0p_0018,v_tgr757fi0p,9,motorcycle,1912.12,498.52,13.68,16.32,89.5,223.2576,0.00010766666666666666,0
v_tpa7f4x6rz_0016,v_tpa7f4x6rz,1,car,115.47,551.19,86.08,32.84,1.16,2826.8672,0.0013632654320987654,0
v_tpa7f4x6rz_0016,v_tpa7f4x6rz,1,car,476.75,549.13,87.94,32.0,0.7,2814.08,0.0013570987654320987,0
v_tpa7f4x6rz_0016,v_tpa7f4x6rz,1,car,561.735,495.705,35.61,88.63,89.4,3156.1142999999997,0.0015220458622685184,0
v_tpa7f4x6rz_0016,v_tpa7f4x6rz,1,car,837.39,514.12,31.7,86.54,66.4091,2743.318,0.0013229735725308644,0
v_tpa7f4x6rz_0016,v_tpa7f4x6rz,1,car,1011.34,533.04,81.86,31.14,356.7,2549.1204000000002,0.0012293211805555558,0
v_tpa7f4x6rz_0016,v_tpa7f4x6rz,1,car,1021.87,778.365,32.9,78.03,357.8,2567.187,0.0012380338541666666,0
v_tpm3wmkwl7_0022,v_tpm3wmkwl7,1,car,737.615,509.86,71.89,29.36,357.8709,2110.6904,0.0010178869598765432,0
v_tpm3wmkwl7_0022,v_tpm3wmkwl7,1,car,1007.27,978.855,31.32,76.95,0.0,2410.074,0.001162265625,0
v_tpm3wmkwl7_0022,v_tpm3wmkwl7,1,car,1009.375,1073.005,33.63,13.99,0.0,470.48370000000006,0.0002268922164351852,0
v_tpm3wmkwl7_0022,v_tpm3wmkwl7,1,car,1059.86,994.81,31.32,80.3,0.0,2514.996,0.0012128645833333334,0
v_tpm3wmkwl7_0022,v_tpm3wmkwl7,1,car,1061.0,892.47,27.44,66.84,0.0,1834.0896000000002,0.0008844953703703704,0
v_tpm3wmkwl7_0022,v_tpm3wmkwl7,1,car,1561.1,495.44,79.1,31.04,0.0,2455.2639999999997,0.0011840586419753084,0
v_tpm3wmkwl7_0022,v_tpm3wmkwl7,7,truck,1059.565,1066.54,36.81,26.92,0.0,990.9252000000001,0.00047787673611111116,0
